PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Sex_label,Pclass_ordinal,Title,FamilySize,IsAlone,FarePerPerson,AgeBin,Deck,Pclass_Sex,NameLength,FamilyId
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,66.3,B69,S,0,0.0,Mrs,3,0,22.099999999999998,Adult,B,1_female,50,12749
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,,S,1,2.0,Mr,1,1,8.6625,YoungAdult,Unknown,3_male,17,315098
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,,,S,1,0.0,Other,1,1,,Adult,Unknown,1_male,31,19972
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,0,2.0,Mrs,2,0,6.2375,YoungAdult,E,3_female,18,392096
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,,S,1,2.0,Master,6,0,6.614583333333333,Child,Unknown,3_male,28,3101295
826,0,3,"Flynn, Mr. John",male,,0,0,368323,6.95,,Q,1,2.0,Mr,1,1,6.95,,Unknown,3_male,15,368323
827,0,3,"Lam, Mr. Len",male,,0,0,1601,56.4958,,S,1,2.0,Mr,1,1,56.4958,,Unknown,3_male,12,1601
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,,C,1,1.0,Master,3,0,12.334733333333332,Child,Unknown,2_male,21,S.C./PARIS 2079
829,1,3,"McCormack, Mr. Thomas Joseph",male,,0,0,367228,7.75,,Q,1,2.0,Mr,1,1,7.75,,Unknown,3_male,28,367228
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,,C,0,2.0,Mrs,2,0,7.2271,Teen,Unknown,3_female,39,2659
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,,S,1,1.0,Master,3,0,6.25,Child,Unknown,2_male,31,29106
833,0,3,"Saad, Mr. Amin",male,,0,0,2671,7.2292,,C,1,2.0,Mr,1,1,7.2292,,Unknown,3_male,14,2671
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,,S,1,2.0,Mr,1,1,7.8542,YoungAdult,Unknown,3_male,22,347468
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,,S,1,2.0,Mr,1,1,8.3,Teen,Unknown,3_male,22,2223
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,66.3,E49,C,0,0.0,Miss,3,0,22.099999999999998,Adult,E,1_female,27,PC 17756
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,,S,1,2.0,Mr,1,1,8.6625,YoungAdult,Unknown,3_male,16,315097
838,0,3,"Sirota, Mr. Maurice",male,,0,0,392092,8.05,,S,1,2.0,Mr,1,1,8.05,,Unknown,3_male,19,392092
839,1,3,"Chip, Mr. Chang",male,,0,0,1601,56.4958,,S,1,2.0,Mr,1,1,56.4958,,Unknown,3_male,15,1601
840,1,1,"Marechal, Mr. Pierre",male,,0,0,11774,29.7,C47,C,1,0.0,Mr,1,1,29.7,,C,1_male,20,11774
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,,S,1,2.0,Mr,1,1,7.925,YoungAdult,Unknown,3_male,27,SOTON/O2 3101287
842,0,2,"Mudd, Mr. Thomas Charles",male,,0,0,S.O./P.P. 3,10.5,,S,1,1.0,Mr,1,1,10.5,,Unknown,2_male,24,S.O./P.P. 3
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,,C,0,0.0,Miss,1,1,31.0,YoungAdult,Unknown,1_female,23,113798
844,0,3,"Lemberopolous, Mr. Peter L",male,,0,0,2683,6.4375,,C,1,2.0,Mr,1,1,6.4375,,Unknown,3_male,26,2683
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,,S,1,2.0,Mr,1,1,8.6625,Teen,Unknown,3_male,19,315090
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,,S,1,2.0,Mr,1,1,7.55,Adult,Unknown,3_male,19,C.A. 5547
847,0,3,"Sage, Mr. Douglas Bullen",male,,8,2,CA. 2343,66.3,,S,1,2.0,Mr,11,0,6.027272727272727,,Unknown,3_male,24,CA. 2343
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,,C,1,2.0,Mr,1,1,7.8958,YoungAdult,Unknown,3_male,18,349213
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,,S,1,1.0,Other,2,0,16.5,YoungAdult,Unknown,2_male,17,248727
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1,0,17453,66.3,C92,C,0,0.0,Mrs,2,0,33.15,,C,1_female,44,17453
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,,S,1,2.0,Master,7,0,4.4678571428571425,Child,Unknown,3_male,39,347082
852,0,3,"Svensson, Mr. Johan",male,65.0,0,0,347060,7.775,,S,1,2.0,Mr,1,1,7.775,Senior,Unknown,3_male,19,347060
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,,C,0,2.0,Miss,3,0,5.081933333333333,Child,Unknown,3_female,23,2678
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,0,0.0,Miss,2,0,19.7,Teen,D,1_female,25,PC 17592
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,,S,0,1.0,Mrs,2,0,13.0,Adult,Unknown,2_female,45,244252
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,,S,0,2.0,Mrs,2,0,4.675,Teen,Unknown,3_female,26,392091
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,66.3,,S,0,0.0,Mrs,3,0,22.099999999999998,Adult,Unknown,1_female,42,36928
858,1,1,"Daly, Mr. Peter Denis",male,51.0,0,0,113055,26.55,E17,S,1,0.0,Mr,1,1,26.55,Adult,E,1_male,21,113055
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,,C,0,2.0,Mrs,4,0,4.814575,YoungAdult,Unknown,3_female,37,2666
860,0,3,"Razi, Mr. Raihed",male,,0,0,2629,7.2292,,C,1,2.0,Mr,1,1,7.2292,,Unknown,3_male,16,2629
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,,S,1,2.0,Mr,3,0,4.702766666666666,Adult,Unknown,3_male,23,350026
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,,S,1,1.0,Mr,2,0,5.75,YoungAdult,Unknown,2_male,27,28134
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S,0,0.0,Mrs,1,1,25.9292,Adult,D,1_female,51,17466
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,2,CA. 2343,66.3,,S,0,2.0,Miss,11,0,6.027272727272727,,Unknown,3_female,33,CA. 2343
865,0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,,S,1,1.0,Mr,1,1,13.0,YoungAdult,Unknown,2_male,22,233866
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,,S,0,1.0,Mrs,1,1,13.0,Adult,Unknown,2_female,24,236852
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,,C,0,1.0,Miss,2,0,6.92915,YoungAdult,Unknown,2_female,28,SC/PARIS 2149
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,S,1,0.0,Mr,1,1,50.4958,YoungAdult,A,1_male,36,PC 17590
869,0,3,"van Melkebeke, Mr. Philemon",male,,0,0,345777,9.5,,S,1,2.0,Mr,1,1,9.5,,Unknown,3_male,27,345777
870,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,,S,1,2.0,Master,3,0,3.7111,Child,Unknown,3_male,31,347742
871,0,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,,S,1,2.0,Mr,1,1,7.8958,YoungAdult,Unknown,3_male,17,349248
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,S,0,0.0,Mrs,3,0,17.518066666666666,Adult,D,1_female,48,11751
873,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,S,1,0.0,Mr,1,1,5.0,YoungAdult,B,1_male,24,695
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,,S,1,2.0,Mr,1,1,9.0,Adult,Unknown,3_male,27,345765
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,,C,0,1.0,Mrs,2,0,12.0,YoungAdult,Unknown,2_female,37,P/PP 3381
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,,C,0,2.0,Miss,1,1,7.225,Teen,Unknown,3_female,32,2667
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,,S,1,2.0,Mr,1,1,9.8458,YoungAdult,Unknown,3_male,29,7534
878,0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,,S,1,2.0,Mr,1,1,7.8958,YoungAdult,Unknown,3_male,20,349212
879,0,3,"Laleff, Mr. Kristo",male,,0,0,349217,7.8958,,S,1,2.0,Mr,1,1,7.8958,,Unknown,3_male,18,349217
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,66.3,C50,C,0,0.0,Mrs,2,0,33.15,Adult,C,1_female,45,11767
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,,S,0,1.0,Mrs,2,0,13.0,YoungAdult,Unknown,2_female,44,230433
882,0,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,,S,1,2.0,Mr,1,1,7.8958,YoungAdult,Unknown,3_male,18,349257
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,,S,0,2.0,Miss,1,1,10.5167,YoungAdult,Unknown,3_female,28,7552
884,0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,,S,1,1.0,Mr,1,1,10.5,YoungAdult,Unknown,2_male,29,C.A./SOTON 34068
885,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,,S,1,2.0,Mr,1,1,7.05,YoungAdult,Unknown,3_male,22,SOTON/OQ 392076
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,,Q,0,2.0,Mrs,6,0,4.854166666666667,Adult,Unknown,3_female,36,382652
887,0,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,,S,1,1.0,Other,1,1,13.0,YoungAdult,Unknown,2_male,21,211536
888,1,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,S,0,0.0,Miss,1,1,30.0,YoungAdult,B,1_female,28,112053
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1,2,W./C. 6607,23.45,,S,0,2.0,Miss,4,0,5.8625,,Unknown,3_female,40,W./C. 6607
890,1,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,C,1,0.0,Mr,1,1,30.0,YoungAdult,C,1_male,21,111369
891,0,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,,Q,1,2.0,Mr,1,1,7.75,YoungAdult,Unknown,3_male,19,370376
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,,S,1,2.0,Master,6,0,4.6499999999999995,Child,Unknown,3_male,28,347088
190,0,3,"Turcin, Mr. Stjepan",male,36.0,0,0,349247,7.8958,,S,1,2.0,Mr,1,1,7.8958,Adult,Unknown,3_male,19,349247
